Code,ISIN,Name,SecurityType,CapSize,IndLarge,IndMedium,IndSmall,Market
065770,KR7065770000,CS,ST,3,1009,1028,0000,2
065950,KR7065950008,웰크론,ST,3,1009,1020,0000,2
066130,KR7066130006,하츠,ST,3,1009,1028,0000,2
066310,KR7066310004,큐에스아이,ST,3,1009,1028,0000,2
066360,KR7066360009,체리부로,ST,3,1009,1019,0000,2
066410,KR7066410002,버킷스튜디오,ST,3,0000,0000,0000,2
066430,KR7066430000,와이오엠,ST,3,1011,0000,0000,2
066590,KR7066590001,우수AMS,ST,3,1009,1030,0000,2
066620,KR7066620006,국보디자인,ST,3,1010,0000,0000,2
066670,KR7066670001,디티씨,ST,3,1009,1028,0000,2
066700,KR7066700006,테라젠이텍스,ST,3,1009,1024,0000,2
066790,KR7066790007,씨씨에스,ST,3,1015,0000,0000,2
066900,KR7066900002,디에이피,ST,3,1009,1028,0000,2
066910,KR7066910001,손오공,ST,3,1011,0000,0000,2
066980,KR7066980004,한성크린텍,ST,3,1006,0000,0000,2
067000,KR7067000000,조이시티,ST,3,0000,0000,0000,2
067010,KR7067010009,이씨에스,ST,3,0000,0000,0000,2
067080,KR7067080002,대화제약,ST,2,1009,1024,0000,2
067160,KR7067160002,SOOP,ST,1,0000,0000,0000,2
067170,KR7067170001,오텍,ST,3,1009,1030,0000,2
067280,KR7067280008,멀티캠퍼스,ST,3,1006,0000,0000,2
067290,KR7067290007,JW신약,ST,3,1009,1024,0000,2
067310,KR7067310003,하나마이크론,ST,1,1009,1028,0000,2
067370,KR7067370007,선바이오,ST,3,1009,1024,0000,2
067390,KR7067390005,아스트,ST,2,1009,1030,0000,2
067570,KR7067570002,엔브이에이치코리아,ST,3,1009,1030,0000,2
067630,KR7067630004,HLB생명과학,ST,1,1009,1024,0000,2
067730,KR7067730002,로지시스,ST,3,0000,0000,0000,2
067770,KR7067770008,세진티에스,ST,3,1009,1028,0000,2
067900,KR7067900001,와이엔텍,ST,3,1006,0000,0000,2
067920,KR7067920009,이글루,ST,3,0000,0000,0000,2
067990,KR7067990002,도이치모터스,ST,3,1011,0000,0000,2
068050,KR7068050004,팬엔터테인먼트,ST,3,1015,0000,0000,2
068100,KR7068100007,케이웨더,ST,3,1009,1027,0000,2
068240,KR7068240001,다원시스,ST,2,1009,1028,0000,2
068330,KR7068330000,일신바이오,ST,3,1009,1027,0000,2
068760,KR7068760008,셀트리온제약,ST,1,1009,1024,0000,2
068790,KR7068790005,DMS,ST,3,1009,1027,0000,2
068930,KR7068930007,디지털대성,ST,2,1006,0000,0000,2
068940,KR7068940006,셀피글로벌,ST,3,1009,1028,0000,2
069080,KR7069080000,웹젠,ST,2,0000,0000,0000,2
069140,KR7069140002,누리플랜,ST,3,1009,1026,0000,2
069330,KR7069330009,유아이디,ST,3,1009,1028,0000,2
069410,KR7069410009,엔텔스,ST,3,0000,0000,0000,2
069510,KR7069510006,에스텍,ST,3,1009,1028,0000,2
069540,KR7069540003,빛과전자,ST,3,1009,1028,0000,2
069920,KR7069920007,엑시온그룹,ST,3,1011,0000,0000,2
070300,KR7070300009,엑스큐어,ST,3,0000,0000,0000,2
070590,KR7070590005,한솔인티큐브,ST,3,0000,0000,0000,2
071200,KR7071200000,인피니트헬스케어,ST,3,0000,0000,0000,2
071280,KR7071280002,로체시스템즈,ST,2,1009,1027,0000,2
071460,KR7071460000,위니아,ST,3,1009,1028,0000,2
071670,KR7071670004,에이테크솔루션,ST,3,1009,1027,0000,2
071850,KR7071850002,캐스텍코리아,ST,3,1009,1030,0000,2
072020,KR7072020001,중앙백신,ST,3,1009,1024,0000,2
072470,KR7072470008,우리산업홀딩스,ST,3,1009,1030,0000,2
072520,KR7072520000,제넨바이오,ST,3,1006,0000,0000,2
072770,KR7072770001,율호,ST,3,0000,0000,0000,2
072870,KR7072870009,메가스터디,ST,3,1015,0000,0000,2
072950,KR7072950009,빛샘전자,ST,3,1009,1028,0000,2
072990,KR7072990005,에이치시티,ST,3,1006,0000,0000,2
073010,KR7073010001,케이에스피,ST,3,1009,1027,0000,2
073110,KR7073110009,엘엠에스,ST,3,1009,1028,0000,2
073190,KR7073190001,듀오백,ST,3,1009,1031,0000,2
073490,KR7073490005,이노와이어리스,ST,3,1009,1028,0000,2
073540,KR7073540007,에프알텍,ST,3,1009,1028,0000,2
073560,KR7073560005,우리손에프앤지,ST,3,1009,1019,0000,2
073570,KR7073570004,리튬포어스,ST,3,1009,1031,0000,2
073640,KR7073640005,테라사이언스,ST,3,1009,1026,0000,2
074430,KR7074430000,아미노로직스,ST,3,1009,1024,0000,2
074600,KR7074600008,원익QnC,ST,2,1009,1025,0000,2
075130,KR7075130005,플랜티넷,ST,3,0000,0000,0000,2
075970,KR7075970004,동국알앤에스,ST,3,1009,1025,0000,2
076080,KR7076080001,웰크론한텍,ST,3,1010,0000,0000,2
076610,KR7076610005,해성옵틱스,ST,3,1009,1029,0000,2
077360,KR7077360006,덕산하이메탈,ST,2,1009,1028,0000,2
078020,KR7078020005,LS증권,ST,2,1014,0000,0000,2
078070,KR7078070000,유비쿼스홀딩스,ST,2,1014,0000,0000,2
078130,KR7078130002,국일제지,ST,1,1009,1021,0000,2
078140,KR7078140001,대봉엘에스,ST,3,1009,1024,0000,2
078150,KR7078150000,HB테크놀러지,ST,2,1009,1027,0000,2
078160,KR7078160009,메디포스트,ST,2,1009,1024,0000,2
078340,KR7078340007,컴투스,ST,1,0000,0000,0000,2
078350,KR7078350006,한양디지텍,ST,3,1009,1028,0000,2
078590,KR7078590007,휴림에이텍,ST,3,1009,1030,0000,2
078600,KR7078600004,대주전자재료,ST,1,1009,1028,0000,2
078860,KR7078860004,엔에스이엔엠,ST,3,1015,0000,0000,2
078890,KR7078890001,가온그룹,ST,3,1009,1028,0000,2
079000,KR7079000006,와토스코리아,ST,3,1009,1023,0000,2
079170,KR7079170007,한창산업,ST,3,1009,1026,0000,2
079190,KR7079190005,케스피온,ST,3,1009,1028,0000,2
079370,KR7079370003,제우스,ST,2,1009,1027,0000,2
079650,KR7079650008,서산,ST,3,1009,1025,0000,2
079810,KR7079810008,디이엔티,ST,3,1009,1028,0000,2
079940,KR7079940003,가비아,ST,2,0000,0000,0000,2
079950,KR7079950002,인베니아,ST,3,1009,1027,0000,2
079960,KR7079960001,동양이엔피,ST,3,1009,1028,0000,2
079970,KR7079970000,투비소프트,ST,3,0000,0000,0000,2
080010,KR7080010002,이상네트웍스,ST,3,1011,0000,0000,2
080160,KR7080160005,모두투어,ST,2,1006,0000,0000,2
080220,KR7080220007,제주반도체,ST,2,1009,1028,0000,2
080420,KR7080420003,모다이노칩,ST,3,1011,0000,0000,2
080470,KR7080470008,성창오토텍,ST,3,1009,1030,0000,2
080520,KR7080520000,오디텍,ST,3,1009,1028,0000,2
080530,KR7080530009,코디,ST,3,1009,1023,0000,2
080580,KR7080580004,오킨스전자,ST,3,1009,1028,0000,2
080720,KR7080720006,한국유니온제약,ST,3,1009,1024,0000,2
081150,KR7081150005,티플랙스,ST,3,1009,1026,0000,2
081180,KR7081180002,쎄크,ST,0,1009,1027,0000,2
081580,KR7081580003,성우전자,ST,3,1009,1028,0000,2
082210,KR7082210006,옵트론텍,ST,3,1009,1029,0000,2
082270,KR7082270000,젬백스,ST,1,1009,1027,0000,2
082660,KR7082660002,코스나인,ST,3,1009,1023,0000,2
082800,KR7082800004,비보존 제약,ST,2,1009,1024,0000,2
082850,KR7082850009,우리바이오,ST,3,1009,1019,0000,2
082920,KR7082920000,비츠로셀,ST,2,1009,1028,0000,2
083310,KR7083310003,엘오티베큠,ST,3,1009,1027,0000,2
083450,KR7083450007,GST,ST,2,1009,1027,0000,2
083470,KR7083470005,이엠앤아이,ST,3,1009,1023,0000,2
083500,KR7083500009,에프엔에스테크,ST,3,1009,1027,0000,2
083550,KR7083550004,케이엠,ST,3,1009,1020,0000,2
083640,KR7083640003,인콘,ST,3,1011,0000,0000,2
083650,KR7083650002,비에이치아이,ST,1,1009,1027,0000,2
083660,KR7083660001,CSA 코스믹,ST,3,1009,1023,0000,2
083790,KR7083790006,CG인바이츠,ST,2,1006,0000,0000,2
083930,KR7083930008,아바코,ST,2,1009,1027,0000,2
084110,KR7084110006,휴온스글로벌,ST,2,1009,1024,0000,2
084180,KR7084180009,수성웹툰,ST,3,1009,1027,0000,2
084370,KR7084370006,유진테크,ST,1,1009,1027,0000,2
084440,KR7084440007,유비온,ST,3,0000,0000,0000,2
084650,KR7084650001,랩지노믹스,ST,2,1006,0000,0000,2
084730,KR7084730001,팅크웨어,ST,3,1009,1028,0000,2
084850,KR7084850007,아이티엠반도체,ST,2,1009,1028,0000,2
084990,KR7084990001,헬릭스미스,ST,3,1006,0000,0000,2
085660,KR7085660009,차바이오텍,ST,1,1009,1024,0000,2
085670,KR7085670008,뉴프렉스,ST,3,1009,1028,0000,2
085810,KR7085810000,알티캐스트,ST,3,0000,0000,0000,2
085910,KR7085910008,네오티스,ST,3,1009,1030,0000,2
086040,KR7086040003,바이오톡스텍,ST,3,1006,0000,0000,2
086060,KR7086060001,진바이오텍,ST,3,1011,0000,0000,2
086390,KR7086390002,유니테스트,ST,2,1009,1027,0000,2
086450,KR7086450004,동국제약,ST,1,1009,1024,0000,2
086520,KR7086520004,에코프로,ST,1,1014,0000,0000,2
086670,KR7086670007,비엠티,ST,3,1009,1027,0000,2
086710,KR7086710001,선진뷰티사이언스,ST,3,1009,1023,0000,2
086820,KR7086820008,바이오솔루션,ST,2,1009,1024,0000,2
086890,KR7086890001,이수앱지스,ST,3,1009,1024,0000,2
086900,KR7086900008,메디톡스,ST,1,1009,1024,0000,2
086960,KR7086960002,MDS테크,ST,3,0000,0000,0000,2
086980,KR7086980000,쇼박스,ST,2,1015,0000,0000,2
087010,KR7087010005,펩트론,ST,1,1009,1024,0000,2
087260,KR7087260006,모바일어플라이언스,ST,3,0000,0000,0000,2
087600,KR7087600003,픽셀플러스,ST,3,1009,1028,0000,2
088130,KR7088130000,동아엘텍,ST,3,1009,1027,0000,2
088280,KR7088280003,쏘닉스,ST,3,1009,1028,0000,2
088290,KR7088290002,이원컴포텍,ST,3,1009,1030,0000,2
088340,KR7088340005,유라클,ST,3,0000,0000,0000,2
088390,KR7088390000,이녹스,ST,3,1009,1030,0000,2
088800,KR7088800008,에이스테크,ST,3,1009,1028,0000,2
088910,KR7088910005,동우팜투테이블,ST,3,1009,1019,0000,2
089010,KR7089010003,켐트로닉스,ST,2,1009,1023,0000,2
089030,KR7089030001,테크윙,ST,1,1009,1027,0000,2
089140,KR7089140008,넥스턴바이오,ST,3,1009,1027,0000,2
089150,KR7089150007,케이씨티,ST,3,0000,0000,0000,2
089230,KR7089230007,THE E&M,ST,3,0000,0000,0000,2
089600,KR7089600001,KT나스미디어,ST,3,1006,0000,0000,2
089790,KR7089790000,제이티,ST,3,1009,1027,0000,2
089850,KR7089850002,유비벨록스,ST,3,0000,0000,0000,2
089890,KR7089890008,코세스,ST,3,1009,1027,0000,2
089970,KR7089970008,브이엠,ST,2,1009,1027,0000,2
089980,KR7089980007,상아프론테크,ST,2,1009,1023,0000,2
090150,KR7090150004,아이윈,ST,3,1009,1030,0000,2
090360,KR7090360009,로보스타,ST,2,1009,1027,0000,2
090410,KR7090410002,덕신이피씨,ST,3,1009,1026,0000,2
090470,KR7090470006,제이스텍,ST,3,1009,1027,0000,2
090710,KR7090710005,휴림로봇,ST,2,1009,1027,0000,2
090850,KR7090850009,현대이지웰,ST,3,0000,0000,0000,2
091120,KR7091120006,이엠텍,ST,2,1009,1028,0000,2
091340,KR7091340000,S&K폴리텍,ST,3,1009,1028,0000,2
091440,KR7091440008,한울소재과학,ST,3,1009,1028,0000,2
091580,KR7091580001,상신이디피,ST,3,1009,1028,0000,2
091590,KR7091590000,남화토건,ST,3,1010,0000,0000,2
091700,KR7091700005,파트론,ST,2,1009,1028,0000,2
091970,KR7091970004,나노캠텍,ST,3,1009,1023,0000,2
092040,KR7092040005,아미코젠,ST,2,1009,1019,0000,2
092070,KR7092070002,디엔에프,ST,3,1009,1023,0000,2
092130,KR7092130004,이크레더블,ST,3,0000,0000,0000,2
092190,KR7092190008,서울바이오시스,ST,3,1009,1028,0000,2
092300,KR7092300003,현우산업,ST,3,1009,1028,0000,2
092460,KR7092460005,한라IMS,ST,3,1009,1030,0000,2
092600,KR7092600006,앤씨앤,ST,3,1009,1028,0000,2
092730,KR7092730001,네오팜,ST,2,1009,1023,0000,2
092870,KR7092870005,엑시콘,ST,3,1009,1027,0000,2
093190,KR7093190007,빅솔론,ST,3,1009,1028,0000,2
093320,KR7093320000,케이아이엔엑스,ST,2,0000,0000,0000,2
093380,KR7093380004,풍강,ST,3,1009,1026,0000,2
093520,KR7093520005,매커스,ST,3,1011,0000,0000,2
093640,KR7093640001,케이알엠,ST,3,1009,1028,0000,2
093920,KR7093920007,서원인텍,ST,3,1009,1028,0000,2
094170,KR7094170008,동운아나텍,ST,2,1009,1028,0000,2
094360,KR7094360005,칩스앤미디어,ST,2,1009,1028,0000,2
094480,KR7094480001,갤럭시아머니트리,ST,2,0000,0000,0000,2
094820,KR7094820008,일진파워,ST,3,1010,0000,0000,2
094840,KR7094840006,슈프리마에이치큐,ST,3,1009,1028,0000,2
094850,KR7094850005,참좋은여행,ST,3,1006,0000,0000,2
094860,KR7094860004,네오리진,ST,3,0000,0000,0000,2
094940,KR7094940004,푸른기술,ST,3,1009,1028,0000,2
094970,KR7094970001,제이엠티,ST,3,1009,1028,0000,2
095190,KR7095190005,이엠코리아,ST,3,1009,1026,0000,2
095270,KR7095270005,웨이브일렉트로,ST,3,1009,1029,0000,2
095340,KR7095340006,ISC,ST,1,1011,0000,0000,2
095500,KR7095500005,미래나노텍,ST,2,1009,1023,0000,2
095610,KR7095610002,테스,ST,2,1009,1027,0000,2
095660,KR7095660007,네오위즈,ST,2,0000,0000,0000,2
095700,KR7095700001,제넥신,ST,2,1006,0000,0000,2
095910,KR7095910006,에스에너지,ST,3,1009,1028,0000,2
096040,KR7096040001,이트론,ST,2,1011,0000,0000,2
096240,KR7096240007,크레버스,ST,3,1006,0000,0000,2
096250,KR7096250006,와이즈넛,ST,0,0000,0000,0000,2
096350,KR7096350004,대창솔루션,ST,3,1009,1026,0000,2
096530,KR7096530001,씨젠,ST,1,1009,1024,0000,2
096610,KR7096610001,알에프세미,ST,3,1009,1028,0000,2
096630,KR7096630009,에스코넥,ST,3,1009,1028,0000,2
096690,KR7096690003,에이루트,ST,3,1009,1028,0000,2
096870,KR7096870001,엘디티,ST,3,1009,1028,0000,2
097780,KR7097780001,에코볼트,ST,3,1009,1030,0000,2
097800,KR7097800007,윈팩,ST,3,1009,1028,0000,2
097870,KR7097870000,효성오앤비,ST,3,1009,1023,0000,2
098070,KR7098070006,한텍,ST,0,1009,1027,0000,2
098120,KR7098120009,마이크로컨텍솔,ST,3,1009,1028,0000,2
098460,KR7098460009,고영,ST,1,1009,1027,0000,2
098660,KR7098660004,에스티오,ST,3,1009,1020,0000,2
099190,KR7099190001,아이센스,ST,2,1009,1029,0000,2
099220,KR7099220006,SDN,ST,3,1011,0000,0000,2
099320,KR7099320004,쎄트렉아이,ST,2,1009,1030,0000,2
099390,KR7099390007,브레인즈컴퍼니,ST,3,0000,0000,0000,2
099410,KR7099410003,동방선기,ST,3,1009,1030,0000,2
099430,KR7099430001,바이오플러스,ST,2,1009,1024,0000,2
099440,KR7099440000,스맥,ST,3,1009,1027,0000,2
099520,KR7099520009,DGI,ST,3,1009,1028,0000,2
099750,KR7099750002,이지케어텍,ST,3,0000,0000,0000,2
100030,KR7100030006,인지소프트,ST,3,0000,0000,0000,2
100120,KR7100120005,뷰웍스,ST,2,1009,1029,0000,2
100130,KR7100130004,동국S&C,ST,3,1009,1026,0000,2
100590,KR7100590009,머큐리,ST,3,1009,1028,0000,2
100660,KR7100660000,서암기계공업,ST,3,1009,1027,0000,2
100700,KR7100700004,세운메디칼,ST,3,1009,1024,0000,2
100790,KR7100790005,미래에셋벤처투자,ST,2,1014,0000,0000,2
101000,KR7101000008,KS인더스트리,ST,3,1009,1027,0000,2
101160,KR7101160000,월덱스,ST,2,1009,1028,0000,2
101170,KR7101170009,우림피티에스,ST,3,1009,1027,0000,2
101240,KR7101240000,씨큐브,ST,3,1009,1023,0000,2
101330,KR7101330009,모베이스,ST,3,1009,1028,0000,2
101360,KR7101360006,에코앤드림,ST,2,1009,1023,0000,2
101390,KR7101390003,아이엠,ST,3,1009,1028,0000,2
101400,KR7101400000,엔시트론,ST,3,1009,1028,0000,2
101490,KR7101490001,에스앤에스텍,ST,1,1009,1028,0000,2
101670,KR7101670008,하이드로리튬,ST,3,1009,1026,0000,2
101680,KR7101680007,한국정밀기계,ST,3,1009,1027,0000,2
101730,KR7101730000,위메이드맥스,ST,1,0000,0000,0000,2
101930,KR7101930006,인화정공,ST,2,1009,1030,0000,2
101970,KR7101970002,우양에이치씨,ST,0,1009,1026,0000,2
102120,KR7102120003,어보브반도체,ST,3,1009,1028,0000,2
102370,KR7102370004,케이옥션,ST,3,1011,0000,0000,2
102710,KR7102710001,이엔에프테크놀로지,ST,2,1009,1023,0000,2
102940,KR7102940004,코오롱생명과학,ST,2,1009,1024,0000,2
103230,KR7103230009,에스앤더블류,ST,3,1009,1027,0000,2
103840,KR7103840005,우양,ST,3,1009,1019,0000,2
104040,KR7104040001,대성파인텍,ST,3,1009,1030,0000,2
104200,KR7104200001,NHN벅스,ST,3,0000,0000,0000,2
104460,KR7104460001,디와이피엔에프,ST,3,1009,1027,0000,2
104480,KR7104480009,티케이케미칼,ST,3,1009,1023,0000,2
104540,KR7104540000,코렌텍,ST,3,1009,1029,0000,2
104620,KR7104620000,노랑풍선,ST,3,1006,0000,0000,2
104830,KR7104830005,원익머트리얼즈,ST,2,1009,1023,0000,2
105330,KR7105330005,케이엔더블유,ST,3,1009,1030,0000,2
105550,KR7105550008,엣지파운드리,ST,2,1009,1028,0000,2
105740,KR7105740005,디케이락,ST,3,1009,1027,0000,2
105760,KR7105760003,포스뱅크,ST,3,1009,1027,0000,2
106080,KR7106080005,케이이엠텍,ST,3,1009,1028,0000,2
106190,KR7106190002,하이텍팜,ST,3,1009,1024,0000,2
106240,KR7106240005,파인테크닉스,ST,3,1009,1028,0000,2
106520,KR7106520000,노블엠앤비,ST,3,1009,1029,0000,2
107600,KR7107600009,새빗켐,ST,3,1009,1023,0000,2
107640,KR7107640005,한중엔시에스,ST,2,1009,1028,0000,2
108230,KR7108230004,톱텍,ST,3,1009,1027,0000,2
108380,KR7108380007,대양전기공업,ST,3,1009,1030,0000,2
108490,KR7108490004,로보티즈,ST,2,1009,1027,0000,2
108860,KR7108860008,셀바스AI,ST,2,0000,0000,0000,2
109080,KR7109080002,옵티시스,ST,3,1009,1028,0000,2
109610,KR7109610006,에스와이,ST,2,1009,1026,0000,2
109670,KR7109670000,씨싸이트,ST,3,1009,1020,0000,2
109740,KR7109740001,디에스케이,ST,3,1009,1027,0000,2
109820,KR7109820001,진매트릭스,ST,3,1006,0000,0000,2
109860,KR7109860007,동일금속,ST,3,1009,1026,0000,2
109960,KR7109960005,AP헬스케어,ST,3,1011,0000,0000,2
110020,KR7110020005,전진바이오팜,ST,3,1009,1023,0000,2
110790,KR7110790003,크리스에프앤씨,ST,3,1009,1020,0000,2
110990,KR7110990009,디아이티,ST,2,1009,1027,0000,2
111710,KR7111710000,남화산업,ST,3,1015,0000,0000,2
111870,KR7111870002,KH 미래물산,ST,3,1009,1028,0000,2
112040,KR7112040001,위메이드,ST,1,0000,0000,0000,2
112290,KR7112290002,와이씨켐,ST,2,1009,1023,0000,2
113810,KR7113810006,디젠스,ST,3,1009,1030,0000,2
114190,KR7114190002,강원에너지,ST,2,1009,1028,0000,2
114450,KR7114450000,그린생명과학,ST,3,1009,1024,0000,2
114630,KR7114630007,폴라리스우노,ST,3,1009,1023,0000,2
114810,KR7114810005,한솔아이원스,ST,2,1009,1027,0000,2
114840,KR7114840002,아이패밀리에스씨,ST,2,1009,1023,0000,2
115160,KR7115160004,휴맥스,ST,3,1009,1028,0000,2
115180,KR7115180002,큐리언트,ST,3,1006,0000,0000,2
115310,KR7115310005,인포바인,ST,3,0000,0000,0000,2
115440,KR7115440000,우리넷,ST,3,1009,1028,0000,2
115450,KR7115450009,HLB테라퓨틱스,ST,1,1011,0000,0000,2
115480,KR7115480006,씨유메디칼,ST,3,1009,1029,0000,2
115500,KR7115500001,케이씨에스,ST,3,0000,0000,0000,2
115530,KR7115530008,씨엔플러스,ST,3,1009,1028,0000,2
115570,KR7115570004,스타플렉스,ST,3,1009,1023,0000,2
115610,KR7115610008,이미지스,ST,3,1009,1028,0000,2
117670,KR7117670000,알파칩스,ST,3,1009,1028,0000,2
117730,KR7117730002,티로보틱스,ST,3,1009,1027,0000,2
118990,KR7118990001,모트렉스,ST,2,1009,1030,0000,2
119500,KR7119500007,포메탈,ST,3,1009,1026,0000,2
119610,KR7119610004,인터로조,ST,2,1009,1029,0000,2
119830,KR7119830008,아이텍,ST,3,1006,0000,0000,2
119850,KR7119850006,지엔씨에너지,ST,2,1009,1028,0000,2
120240,KR7120240007,대정화금,ST,3,1009,1023,0000,2
121440,KR7121440002,골프존홀딩스,ST,3,1011,0000,0000,2
121600,KR7121600001,나노신소재,ST,1,1009,1023,0000,2
121800,KR7121800007,비덴트,ST,2,1009,1028,0000,2
121850,KR7121850002,코이즈,ST,3,1009,1023,0000,2
121890,KR7121890008,에스디시스템,ST,3,1009,1028,0000,2
122310,KR7122310006,제노레이,ST,3,1009,1029,0000,2
122350,KR7122350002,삼기,ST,3,1009,1030,0000,2
122450,KR7122450000,KX,ST,3,1015,0000,0000,2
122640,KR7122640006,예스티,ST,2,1009,1027,0000,2
122690,KR7122690001,서진오토모티브,ST,3,1009,1030,0000,2
122870,KR7122870009,와이지엔터테인먼트,ST,1,1015,0000,0000,2
122990,KR7122990005,와이솔,ST,3,1009,1028,0000,2
123010,KR7123010001,아이윈플러스,ST,3,1009,1028,0000,2
123040,KR7123040008,엠에스오토텍,ST,3,1009,1030,0000,2
123330,KR7123330003,제닉,ST,3,1009,1023,0000,2
123410,KR7123410003,코리아에프티,ST,3,1009,1030,0000,2
123420,KR7123420002,위메이드플레이,ST,3,0000,0000,0000,2
123570,KR7123570004,이엠넷,ST,3,1006,0000,0000,2
123750,KR7123750002,알톤,ST,3,1009,1030,0000,2
123840,KR7123840001,뉴온,ST,3,1009,1027,0000,2
123860,KR7123860009,아나패스,ST,2,1009,1028,0000,2
124500,KR7124500000,아이티센글로벌,ST,3,0000,0000,0000,2
124560,KR7124560004,태웅로직스,ST,3,1013,0000,0000,2
125020,KR7125020008,티씨머티리얼즈,ST,0,1009,1028,0000,2
125210,KR7125210005,아모그린텍,ST,3,1009,1028,0000,2
126340,KR7126340009,비나텍,ST,3,1009,1028,0000,2
126600,KR7126600006,BGF에코머티리얼즈,ST,3,1009,1023,0000,2
126640,KR7126640002,화신정공,ST,3,1009,1030,0000,2
126700,KR7126700004,하이비젼시스템,ST,2,1009,1029,0000,2
126730,KR7126730001,코칩,ST,3,1009,1028,0000,2
126880,KR7126880004,제이엔케이글로벌,ST,3,1009,1027,0000,2
127120,KR7127120004,제이에스링크,ST,3,1006,0000,0000,2
127710,KR7127710002,아시아경제,ST,3,0000,0000,0000,2
127980,KR7127980001,화인써키트,ST,3,1009,1028,0000,2
128540,KR7128540002,에코캡,ST,3,1009,1030,0000,2
128660,KR7128660008,피제이메탈,ST,3,1009,1026,0000,2
129890,KR7129890000,앱코,ST,3,1009,1028,0000,2
129920,KR7129920005,대성하이텍,ST,3,1009,1027,0000,2
130500,KR7130500002,GH신소재,ST,3,1009,1020,0000,2
130580,KR7130580004,나이스디앤비,ST,3,1006,0000,0000,2
130740,KR7130740004,티피씨글로벌,ST,3,1009,1030,0000,2
131030,KR7131030009,옵투스제약,ST,3,1009,1024,0000,2
131090,KR7131090003,시큐브,ST,3,0000,0000,0000,2
131100,KR7131100000,티엔엔터테인먼트,ST,3,1015,0000,0000,2
131180,KR7131180002,딜리,ST,3,1009,1028,0000,2
131220,KR7131220006,대한과학,ST,3,1011,0000,0000,2
131290,KR7131290009,티에스이,ST,2,1009,1029,0000,2
131370,KR7131370009,알서포트,ST,3,0000,0000,0000,2
131400,KR7131400004,이브이첨단소재,ST,3,1009,1028,0000,2
131760,KR7131760001,파인텍,ST,3,1009,1027,0000,2
131970,KR7131970006,두산테스나,ST,1,1006,0000,0000,2
133750,KR7133750000,메가엠디,ST,3,1006,0000,0000,2
134060,KR7134060003,이퓨쳐,ST,3,1015,0000,0000,2
134580,KR7134580000,탑코미디어,ST,3,0000,0000,0000,2
136150,KR7136150000,원일티엔아이,ST,0,1009,1027,0000,2
136410,KR7136410008,아셈스,ST,3,1009,1023,0000,2
136480,KR7136480001,하림,ST,2,1009,1019,0000,2
136540,KR7136540002,윈스테크넷,ST,3,0000,0000,0000,2
137080,KR7137080008,나래나노텍,ST,3,1009,1027,0000,2
137400,KR7137400008,피엔티,ST,1,1009,1027,0000,2
137940,KR7137940003,넥스트아이,ST,3,1009,1029,0000,2
137950,KR7137950002,제이씨케미칼,ST,3,1009,1023,0000,2
138070,KR7138070008,신진에스엠,ST,3,1009,1026,0000,2
138080,KR7138080007,오이솔루션,ST,3,1009,1028,0000,2
138360,KR7138360003,협진,ST,3,1009,1027,0000,2
138610,KR7138610001,나이벡,ST,3,1009,1024,0000,2
139050,KR7139050009,BF랩스,ST,3,0000,0000,0000,2
139670,KR7139670004,키네마스터,ST,3,0000,0000,0000,2
140070,KR7140070004,서플러스글로벌,ST,3,1011,0000,0000,2
140410,KR7140410002,메지온,ST,1,1006,0000,0000,2
140430,KR7140430000,카티스,ST,3,0000,0000,0000,2
140520,KR7140520008,대창스틸,ST,3,1009,1026,0000,2
140670,KR7140670001,알에스오토메이션,ST,3,1009,1028,0000,2
140860,KR7140860008,파크시스템스,ST,1,1009,1029,0000,2
141000,KR7141000000,비아트론,ST,3,1009,1027,0000,2
141080,KR7141080002,리가켐바이오,ST,1,1006,0000,0000,2
142210,KR7142210004,유니트론텍,ST,3,1011,0000,0000,2
142280,KR7142280007,녹십자엠에스,ST,3,1009,1024,0000,2
142760,KR7142760008,모아라이프플러스,ST,3,1006,0000,0000,2
143160,KR7143160000,아이디스,ST,3,1009,1028,0000,2
143240,KR7143240000,사람인,ST,2,0000,0000,0000,2
143540,KR7143540003,영우디에스피,ST,3,1009,1027,0000,2
144510,KR7144510005,지씨셀,ST,2,1006,0000,0000,2
144960,KR7144960002,뉴파워프라즈마,ST,2,1009,1027,0000,2
145020,KR7145020004,휴젤,ST,1,1009,1024,0000,2
145170,KR7145170007,노브랜드,ST,3,1009,1020,0000,2
146060,KR7146060009,율촌,ST,3,1009,1026,0000,2
146320,KR7146320007,비씨엔씨,ST,3,1009,1028,0000,2
147760,KR7147760003,피엠티,ST,3,1009,1029,0000,2
147830,KR7147830004,제룡산업,ST,3,1009,1026,0000,2
148150,KR7148150006,세경하이테크,ST,2,1009,1028,0000,2
148250,KR7148250004,알엔투테크놀로지,ST,3,1009,1028,0000,2
148780,KR7148780000,비큐AI,ST,3,0000,0000,0000,2
148930,KR7148930001,에이치와이티씨,ST,3,1009,1026,0000,2
149950,KR7149950008,아바텍,ST,3,1009,1028,0000,2
149980,KR7149980005,하이로닉,ST,3,1009,1029,0000,2
150840,KR7150840007,인트로메딕,ST,2,1009,1029,0000,2
150900,KR7150900009,파수,ST,3,0000,0000,0000,2
151860,KR7151860004,KG에코솔루션,ST,2,1009,1030,0000,2
151910,KR7151910007,퓨처코어,ST,3,1009,1028,0000,2
153460,KR7153460001,네이블,ST,3,0000,0000,0000,2
